193.6,237.42,20.181,0.26159,-0.051508,0.9638,0.0026623,0.7336
194.26,237.02,24.088,0.16273,-0.052858,0.98525,0.0027434,0.66318
194.9,237,28.036,0.092666,-0.0022947,0.99569,0.0024945,0.706
195,237,32.032,-0.039409,0.012992,0.99914,0.0025113,0.64038
194.59,237.1,36.001,-0.1219,0.090435,0.98841,0.0022126,0.57605
194.03,237.72,39.91,-0.046172,-0.0064877,0.99891,0.0018685,0.61552
194.22,237.07,43.8,0.13097,-0.23097,0.96411,0.0024015,0.62841
195.07,235.89,47.517,0.27551,-0.23318,0.93259,0.0023667,0.6252
196.41,235.21,51.221,0.21037,-0.082356,0.97415,0.0022436,0.66679
196.73,235.24,55.135,-0.068879,0.011931,0.99755,0.0018386,0.74835
195.85,235.31,59.029,-0.20511,-0.029415,0.9783,0.0020553,0.52707
195.1,235,62.94,-0.16729,-0.038585,0.98515,0.0017158,0.498
194.52,235,66.898,-0.13343,-0.028862,0.99064,0.0020513,0.42242
194.03,234.77,70.855,-0.078652,-0.083962,0.99336,0.0019587,0.45055
193.89,234.33,74.827,-0.024845,-0.078554,0.9966,0.0019598,0.15743
193.83,234.14,78.82,-0.0078292,-0.041215,0.99912,0.002,0.62989
193.83,234,82.816,-0.046835,-0.017959,0.99874,0.0019459,0.47888
193.46,234,86.797,-0.12414,-0.020249,0.99206,0.0022676,0.35345
192.83,233.84,90.739,-0.214,-0.028204,0.97643,0.0020189,0.62326
191.75,233.78,94.581,-0.30665,-0.037376,0.95109,0.0019904,0.50387
190.39,233.54,98.325,-0.33998,-0.087662,0.93634,0.0022122,0.49288
189.04,233.07,102.06,-0.41319,-0.089294,0.90626,0.00191,0.2578
187.1,232.83,105.54,-0.4606,-0.052222,0.88607,0.0020815,0.45584
185.36,232.66,109.13,-0.40127,-0.087652,0.91176,0.0019602,0.59913
183.9,232.13,112.82,-0.25685,-0.035939,0.96578,0.0017309,0.5487
183.33,232.37,116.72,-0.10609,0.10336,0.98897,0.0020418,0.50297
183.06,232.95,120.65,-0.1871,0.080325,0.97905,0.0012823,0.33015
181.85,233,124.46,-0.26985,-0.012787,0.96282,0.0014078,0.62601
180.91,232.85,128.33,-0.15143,-0.09959,0.98344,0.0018979,0.60174
180.65,232.21,132.27,-0.096154,-0.15102,0.98384,0.0017558,0.42919
180.14,231.64,136.2,-0.18352,-0.12827,0.97461,0.0019742,0.44256
179.19,231.19,140.03,-0.38636,-0.060149,0.92038,0.0018765,0.42169
177.09,231.17,143.44,-0.45629,-0.0060622,0.88981,0.0020938,0.60937
175.56,231.14,147.11,-0.33399,0.071179,0.93989,0.0022693,0.19634
174.44,231.74,150.91,-0.26372,0.13413,0.95523,0.0019111,0.16006
173.45,232.21,154.75,-0.24334,0.13738,0.96016,0.0019668,0.12032
172.49,232.84,158.58,-0.18181,0.10054,0.97818,0.0019275,0.65751
172,233.01,162.54,-0.14427,0.10274,0.98419,0.002014,0.6368
