281.66,108.96,11.723,0.10597,-0.27548,0.95545,0.0030555,0.64469
281.82,108.06,15.573,-0.061671,-0.12265,0.99053,0.0027244,0.72903
281.17,108,19.519,-0.094339,-0.0069599,0.99552,0.0025153,0.71475
281.06,108,23.509,0.11845,0,0.99296,0.0019622,0.73938
282.1,108,27.344,0.35257,-0,0.93578,0.001944,0.71423
283.87,108,30.933,0.39004,0.045098,0.91969,0.0019565,0.65984
285.21,108.36,34.674,0.26117,0.11853,0.95799,0.0022707,0.47048
285.94,108.94,38.553,0.085355,0.072746,0.99369,0.002409,0.39243
285.88,108.93,42.544,-0.012351,-0.08423,0.99637,0.0024795,0.37787
285.84,108.27,46.484,0.0144,-0.19828,0.98004,0.002439,0.6242
286,107.35,50.369,0.019505,-0.17827,0.98379,0.0024542,0.5922
286,106.85,54.336,0.031086,-0.14332,0.98919,0.0022986,0.49771
286.25,106.21,58.272,0.03632,-0.14198,0.9892,0.0023619,0.37785
286.29,105.72,62.237,-0.015175,-0.14008,0.99002,0.0022994,0.53918
286.13,105.09,66.171,0.060441,-0.090702,0.99404,0.0022335,0.57262
286.77,105,70.115,0.095173,-0.065108,0.99333,0.0024054,0.45644
286.89,104.57,74.07,-0.076132,-0.16046,0.9841,0.0023937,0.39846
286.17,103.73,77.906,-0.20268,-0.10064,0.97406,0.0023796,0.3793
285.28,103.77,81.795,-0.14708,0.10208,0.98384,0.0023815,0.53401
285,104.54,85.704,-0.025557,0.15304,0.98789,0.0029793,0.24809
285.08,104.99,89.67,0.085223,0.049479,0.99513,0.0032002,0.34442
285.68,104.93,93.62,0.012046,-0.086479,0.99618,0.0036195,0.36092
285.18,104.32,97.492,-0.14096,-0.15872,0.97721,0.0035702,0.39862
284.56,103.67,101.36,0.011267,-0.08753,0.9961,0.0027605,0.61209
285.28,103.64,105.28,0.16969,-0.0074723,0.98547,0.002529,0.52456
285.91,103.61,109.21,0.058517,-0.11237,0.99194,0.0025693,0.5733
285.74,102.75,113.1,-0.091967,-0.10691,0.99001,0.0021638,0.68948
285.19,102.77,117.05,-0.084647,-0.08533,0.99275,0.002276,0.66604
285.07,102.08,120.98,-0.11823,-0.10007,0.98793,0.0024766,0.62443
284.25,101.97,124.88,-0.22798,-0.019792,0.97347,0.002527,0.63673
283.25,101.92,128.75,-0.28307,-0.040639,0.95824,0.0024367,0.63824
281.99,101.65,132.53,-0.33153,-0.020946,0.94321,0.002119,0.50239
280.6,101.75,136.28,-0.35405,0.020712,0.935,0.0025104,0.4599
279.16,101.81,140,-0.29325,-0.060192,0.95414,0.0025774,0.65313
278.27,101.27,143.86,-0.14684,-0.10224,0.98386,0.0024101,0.67083
277.99,101,147.83,-0.080184,-0.058607,0.99506,0.0022959,0.55364
277.63,100.8,151.8,-0.13142,-0.10566,0.98568,0.0023075,0.38074
276.95,100.16,155.68,-0.11567,-0.20844,0.97117,0.0021015,0.42875
276.71,99.142,159.54,-0.13171,-0.24606,0.96026,0.0022632,0.52781
275.9,98.199,163.32,-0.20952,-0.14417,0.96712,0.0024824,0.48619
275.05,98,167.22,-0.18958,-0.025017,0.98155,0.0021854,0.44723
274.39,98,171.16,-0.13106,0.0039186,0.99137,0.0023392,0.36089
274,98.031,175.13,-0.063277,0.060906,0.99614,0.0022113,0.38057
273.88,98.486,179.1,-0.095763,0.026251,0.99506,0.0022049,0.25764
273.24,98.24,183.03,-0.11067,-0.060958,0.99199,0.0020175,0.46332
273,98,187.01,-0.043111,-0.017255,0.99892,0.0024012,0.62969
272.9,98.103,191,-0.092616,0.092616,0.99139,0.002373,0.59395
272.26,98.738,194.9,-0.11238,0.11238,0.98729,0.0022017,0.52221
272,99,198.87,-0.081383,0.032945,0.99614,0.0021193,0.71827
271.61,99,202.84,-0.11836,-0.046478,0.99188,0.0021669,0.72156
271.06,98.63,206.78,-0.12688,-0.13062,0.98328,0.0025546,0.61827
270.6,97.957,210.69,-0.18971,-0.085394,0.97812,0.0022907,0.34502
269.55,97.951,214.54,-0.19973,0.0053906,0.97984,0.0023367,0.34948
269.01,98,218.49,-0.047884,0.0061949,0.99883,0.0026137,0.62585
269.17,98,222.48,0.10196,-0.0010784,0.99479,0.0027321,0.29721
269.82,97.991,226.43,0.16303,-0.059328,0.98484,0.0027086,0.31765
270.47,97.527,230.34,0.16229,-0.13922,0.97687,0.002811,0.4553
271.12,96.878,234.24,0.16255,-0.16255,0.97322,0.0021912,0.45859
271.77,96.227,238.13,0.077282,-0.1104,0.99088,0.0021794,0.5866
271.74,96,242.09,-0.11455,-0.028818,0.993,0.0023567,0.4238
270.86,96,245.99,-0.2411,-0.027817,0.9701,0.0022937,0.61272
269.82,95.778,249.84,-0.26644,-0.071096,0.96123,0.0023374,0.64456
268.73,95.433,253.66,-0.1526,-0.021338,0.98806,0.0025824,0.61744
268.61,95.607,257.62,0.025999,0.072874,0.997,0.00252,0.56362
268.94,96.013,261.58,0.041318,0.13375,0.99015,0.0023685,0.65325
268.94,96.674,265.52,-0.06955,0.16198,0.98434,0.0031561,0.44152
268.39,97.305,269.43,-0.075467,0.2063,0.97557,0.0030403,0.14517
268.33,98.315,273.29,0.04913,0.24483,0.96832,0.0030779,0.6074
268.78,99.254,277.14,-0.059417,0.2493,0.9666,0.0028157,0.49978
267.87,100.27,280.88,-0.22059,0.20588,0.95339,0.0028708,0.4745
267.03,100.89,284.72,-0.17674,0.072262,0.9816,0.0027555,0.6759
266.47,100.84,288.68,-0.17022,0.084009,0.98182,0.0025603,0.52392
265.68,101.56,292.52,-0.21146,0.20423,0.95581,0.0028884,0.34862
264.78,102.47,296.3,-0.21519,0.18054,0.95974,0.0027121,0.3774
263.96,103,300.18,-0.19237,0.18834,0.96308,0.0025954,0.53493
263.25,103.98,303.99,-0.12068,0.1653,0.97883,0.0026078,0.57712
263,104.31,307.94,-0.060169,-0.025282,0.99787,0.0023449,0.16907
262.77,103.77,311.89,-0.15172,-0.14691,0.97744,0.0022749,0.58502
261.79,103.14,315.71,-0.17504,-0.097112,0.97976,0.0021001,0.60034
261.38,103,319.68,-0.081327,0.0064947,0.99667,0.0022102,0.67923
261.15,103.2,323.66,-0.055629,0.14629,0.98768,0.0022072,0.41095
260.94,104.16,327.52,-0.1192,0.21751,0.96875,0.0021893,0.53426
260.2,104.93,331.36,-0.18679,0.10554,0.97671,0.002298,0.70693
259.45,105,335.27,-0.1198,0.027367,0.99242,0.0024833,0.54384
259.25,105.14,339.26,-0.12999,0.14492,0.98087,0.002538,0.67748
258.43,106.15,343.03,-0.15526,0.22255,0.96248,0.0023599,0.69897
258.01,106.92,346.92,-0.093509,0.10748,0.9898,0.0026753,0.72276
257.68,107,350.9,-0.13919,0.010314,0.99021,0.0027075,0.55983
256.9,107,354.82,-0.19312,0,0.98118,0.0022517,0.57061
256.14,107,358.75,-0.11284,0,0.99361,0.0020488,0.3175
256,107,362.74,-0.017419,-0.045899,0.99879,0.002449,0.56112
256,106.63,366.72,-0.043851,-0.14299,0.98875,0.0025837,0.42046
255.65,105.86,370.62,-0.17693,-0.18826,0.96605,0.002444,0.52198
254.59,105.14,374.4,-0.3414,-0.18225,0.92208,0.0023397,0.46976
252.93,104.41,377.96,-0.4155,-0.20163,0.88696,0.0022946,0.62935
251.27,103.53,381.48,-0.34166,-0.21603,0.91466,0.0023222,0.70177
250.21,102.69,385.24,-0.1731,-0.25088,0.95241,0.002153,0.65069
249.9,101.53,389.05,-0.11281,-0.21641,0.96976,0.0025117,0.66073
249.31,100.97,392.96,-0.17485,-0.14134,0.9744,0.0024983,0.38591
248.51,100.4,396.83,-0.13528,-0.19362,0.9717,0.0027039,0.45324
