390.03,224.92,83.921,-0.85444,-0.37364,-0.36102,0.0047034,0.7346
387.44,223.83,82.901,-0.93399,-0.29513,-0.2014,0.0046001,0.74572
384.54,223.18,82.731,-0.9865,-0.14076,0.083737,0.0045215,0.73369
381.63,223.01,83.398,-0.98741,0.020555,0.15681,0.0046671,0.76257
378.67,223.3,83.664,-0.99129,0.12911,-0.026024,0.0046776,0.82873
375.75,223.77,83.243,-0.96747,0.12747,-0.21855,0.0049996,0.86799
372.9,224.06,82.359,-0.95183,0.10844,-0.28682,0.0052862,0.88915
370.04,224.42,81.523,-0.97033,0.15634,-0.18445,0.0056444,0.86059
367.12,224.99,81.258,-0.9654,0.26026,0.016053,0.0054357,0.85861
364.32,225.97,81.621,-0.92513,0.37369,0.067022,0.0058382,0.78244
361.59,227.22,81.659,-0.94447,0.32831,-0.013379,0.005401,0.78616
358.69,227.93,81.542,-0.97926,0.18929,0.072203,0.0053745,0.79967
355.78,228.35,82.086,-0.94311,0.17747,0.28114,0.0054082,0.80486
353.08,228.98,83.215,-0.88504,0.24932,0.39313,0.0052279,0.67658
350.49,229.84,84.441,-0.89874,0.29925,0.3205,0.0047798,0.57185
347.72,230.77,85.128,-0.91488,0.34584,0.20829,0.0044256,0.37491
345.01,231.91,85.687,-0.87076,0.43081,0.237,0.0044073,0.50796
342.52,233.34,86.544,-0.81871,0.5277,0.22638,0.0042068,0.4637
340.12,235.06,87.039,-0.81806,0.56636,0.10007,0.003927,0.48102
337.63,236.73,87.142,-0.84659,0.53194,0.018105,0.0039531,0.65744
335.05,238.25,87.148,-0.8756,0.47331,0.096464,0.0036326,0.73074
332.41,239.55,87.716,-0.86216,0.43226,0.26426,0.0031713,0.77838
329.9,240.83,88.727,-0.85395,0.41641,0.31206,0.0032373,0.75755
327.29,242.04,89.587,-0.88371,0.38172,0.27083,0.0030253,0.79714
324.6,243.12,90.351,-0.91082,0.2904,0.29338,0.0030701,0.7264
321.85,243.78,91.338,-0.91297,0.18458,0.36389,0.0031445,0.63931
319.14,244.22,92.529,-0.90078,0.18023,0.3951,0.003492,0.52139
316.46,244.86,93.706,-0.86058,0.22844,0.45521,0.0038515,0.25661
313.99,245.59,95.249,-0.79785,0.23564,0.55489,0.0040584,0.52365
311.68,246.27,97.029,-0.77234,0.25536,0.58162,0.0040871,0.55771
309.37,247.12,98.735,-0.78105,0.33418,0.52752,0.0040301,0.5883
307.01,248.27,100.18,-0.76351,0.4202,0.49039,0.0042628,0.66475
304.79,249.64,101.67,-0.71186,0.46456,0.52672,0.0042013,0.76638
302.74,251.05,103.34,-0.65666,0.48305,0.57919,0.0042869,0.74185
300.85,252.53,105.15,-0.62285,0.49082,0.60923,0.0037848,0.7992
299,254,107,-0.61304,0.49835,0.61304,0.003246,0.8385
297.18,255.52,108.82,-0.58403,0.54476,0.60178,0.0027475,0.83808
295.5,257.26,110.6,-0.50626,0.61487,0.60468,0.0029342,0.79255
294.15,259.2,112.44,-0.44711,0.61191,0.65243,0.0038474,0.78156
292.83,260.92,114.5,-0.48971,0.44723,0.74844,0.0045829,0.73221
291.26,261.84,116.86,-0.54646,0.20846,0.81113,0.0048484,0.68085
289.58,262.16,119.33,-0.58239,0.1274,0.80287,0.0050323,0.77703
287.76,262.61,121.67,-0.61106,0.17189,0.7727,0.0045787,0.7362
285.92,263.19,123.96,-0.504,0.18667,0.84329,0.0046458,0.66889
284.77,263.71,126.67,-0.30241,0.16121,0.93945,0.0053001,0.68504
284.11,264.15,129.56,-0.1817,0.10351,0.97789,0.0054575,0.72258
283.69,264.33,132.52,-0.077985,0.088999,0.99297,0.0060551,0.70159
283.65,264.68,135.49,-0.0059973,0.10982,0.99393,0.0058269,0.69303
283.65,264.99,138.47,-0.10262,0.030214,0.99426,0.0063474,0.67272
283.04,264.86,141.39,-0.28941,-0.097409,0.95224,0.0065499,0.63562
281.93,264.41,144.14,-0.39884,-0.18954,0.89722,0.0067732,0.60514
280.65,263.73,146.76,-0.47566,-0.20165,0.8562,0.0065581,0.62265
279.08,263.2,149.26,-0.60623,-0.12136,0.78598,0.0060059,0.68162
277.05,263,151.44,-0.71755,-0.033808,0.69568,0.0056411,0.72243
274.79,263,153.42,-0.75948,0.0011287,0.65053,0.0062154,0.67655
272.49,263.01,155.34,-0.76603,0.048496,0.64098,0.0063779,0.61954
270.2,263.29,157.26,-0.72728,0.12576,0.67472,0.0071771,0.4557
268.14,263.76,159.38,-0.63159,0.088411,0.77025,0.007056,0.41695
266.44,263.82,161.85,-0.59571,-0.013313,0.80309,0.0072998,0.54513
264.58,263.68,164.18,-0.69165,0.0069107,0.7222,0.0069026,0.57987
262.32,263.86,166.15,-0.75858,0.049644,0.64969,0.0065768,0.71294
260.03,263.98,168.08,-0.74773,-0.015917,0.66382,0.0064224,0.77878
257.85,263.76,170.12,-0.74031,-0.054946,0.67001,0.0063002,0.73551
255.59,263.65,172.09,-0.76054,-0.038382,0.64816,0.00594,0.75639
253.29,263.53,174.01,-0.7578,-0.081789,0.64734,0.0056561,0.77382
251.05,263.16,175.97,-0.72972,-0.17298,0.6615,0.0056505,0.82066
248.92,262.5,177.97,-0.73465,-0.1895,0.65144,0.0060254,0.80374
246.65,262.02,179.88,-0.75683,-0.15303,0.63544,0.0055725,0.76236
244.38,261.58,181.78,-0.74469,-0.18865,0.6402,0.0052182,0.78174
242.19,260.89,183.71,-0.773,-0.22625,0.59269,0.005274,0.68987
239.76,260.23,185.32,-0.88853,-0.15564,0.43162,0.0052053,0.52549
236.93,259.97,186.27,-0.93274,-0.087119,0.34986,0.0052184,0.52078
234.19,259.71,187.41,-0.90345,-0.048974,0.42589,0.0054924,0.56883
231.54,259.68,188.81,-0.91636,0.10712,0.38575,0.0053388,0.64636
228.77,260.34,189.7,-0.92517,0.27668,0.25984,0.0053064,0.66173
226.02,261.33,190.36,-0.93467,0.27169,0.22931,0.005098,0.60285
223.18,261.96,191.07,-0.95813,0.14305,0.24804,0.0047593,0.61811
220.3,262.19,191.84,-0.9579,0.14693,0.24668,0.004984,0.59402
217.46,262.84,192.54,-0.95078,0.2888,0.11228,0.0053951,0.55141
214.66,263.9,192.5,-0.93733,0.34041,-0.074398,0.0054364,0.55657
211.86,264.87,192.09,-0.9597,0.26873,-0.082188,0.0053844,0.52301
208.93,265.5,192.01,-0.99107,0.13072,0.026302,0.0046899,0.5459
205.95,265.65,192.25,-0.98539,-0.020072,0.1691,0.0046169,0.53258
203.07,265.39,193.02,-0.93022,-0.10242,0.35243,0.0044914,0.55476
200.41,265.04,194.35,-0.87981,-0.10472,0.46365,0.0042462,0.33675
197.8,264.76,195.8,-0.91392,-0.063816,0.40085,0.0041347,0.39442
194.96,264.66,196.74,-0.96811,0.049158,0.24567,0.0040328,0.40066
192.04,265.05,197.26,-0.96253,0.14845,0.22695,0.0041317,0.46045
189.2,265.55,198.1,-0.94843,0.17237,0.26601,0.0046388,0.48334
186.35,266.08,198.85,-0.95624,0.19859,0.21484,0.0049062,0.49582
183.48,266.74,199.39,-0.94412,0.25274,0.21157,0.0052547,0.42834
180.7,267.6,200.12,-0.91855,0.29228,0.26615,0.0052977,0.55325
177.97,268.49,200.98,-0.92499,0.22875,0.30342,0.0051015,0.6837
175.17,268.97,201.93,-0.93172,0.083429,0.35345,0.0045177,0.6498
172.41,268.99,203.09,-0.91349,-0.05102,0.40365,0.0046322,0.67417
169.71,268.66,204.35,-0.91546,-0.19671,0.35104,0.0049389,0.58387
166.96,267.82,205.18,-0.92657,-0.29301,0.23581,0.0055585,0.64631
164.16,266.91,205.76,-0.92599,-0.25127,0.28178,0.0054155,0.71783
161.44,266.32,206.86,-0.90324,-0.14845,0.40264,0.0055837,0.79811
158.76,266.02,208.17,-0.91461,0.0050775,0.40432,0.0054225,0.84496
156,266.35,209.26,-0.89024,0.20605,0.40623,0.0051582,0.84586
153.46,267.25,210.58,-0.82561,0.32373,0.46214,0.0050923,0.88697
151.05,268.29,212.03,-0.82528,0.34756,0.4451,0.0051986,0.89072
148.52,269.33,213.25,-0.86767,0.39548,0.30123,0.0050569,0.89622
145.9,270.64,213.83,-0.89154,0.44476,0.085749,0.0051449,0.89666
143.22,271.98,213.76,-0.8934,0.44869,0.022725,0.0047227,0.91484
140.56,273.32,213.96,-0.83851,0.47934,0.25911,0.0048442,0.8683
138.32,274.78,215.27,-0.70226,0.52956,0.47582,0.0051201,0.85062
136.38,276.47,216.8,-0.64341,0.61692,0.45324,0.0059548,0.81342
134.47,278.46,217.98,-0.6633,0.65452,0.36281,0.0059948,0.77895
132.41,280.39,218.97,-0.74,0.59749,0.30888,0.0057749,0.76865
130.05,282.04,219.83,-0.81915,0.49875,0.28326,0.0051511,0.7633
127.5,283.38,220.67,-0.82306,0.46197,0.3304,0.0054376,0.79031
125.13,284.8,221.8,-0.73307,0.50446,0.45621,0.0053806,0.85278
123.14,286.38,223.38,-0.63367,0.54744,0.5466,0.0049406,0.79611
121.33,288.08,225.08,-0.59848,0.56649,0.56649,0.0044013,0.79618
119.55,289.78,226.78,-0.62737,0.55064,0.55064,0.0042915,0.82984
117.57,291.38,228.38,-0.74518,0.47154,0.47154,0.0044544,0.83461
115.12,292.58,229.58,-0.91868,0.27931,0.27931,0.0044941,0.76574
112.21,293.01,230.01,-0.98247,0.13182,0.13182,0.0043839,0.77617
109.26,293.37,230.37,-0.9761,0.13758,0.16822,0.0043848,0.7128
106.37,293.84,231.02,-0.96687,0.1099,0.2304,0.0043751,0.75679
103.47,294.03,231.75,-0.95306,0.082866,0.29124,0.0042228,0.80244
100.66,294.33,232.76,-0.95361,0.12717,0.27286,0.0044133,0.8188
97.774,294.79,233.38,-0.99334,0.11483,0.009607,0.0047216,0.89458
94.854,295,232.82,-0.99223,0.080147,-0.095173,0.0043628,0.87167
91.908,295.26,232.81,-0.9729,0.12319,0.19568,0.0045287,0.85239
89.186,295.72,233.98,-0.93357,0.12044,0.33756,0.0044366,0.84075
86.34,295.98,234.83,-0.99344,-0.014554,0.1134,0.0044771,0.8348
83.386,295.64,234.64,-0.97092,-0.19755,-0.13527,0.0050124,0.83024
80.577,294.8,234.02,-0.91805,-0.3561,-0.17427,0.0051069,0.78705
77.906,293.51,233.6,-0.88427,-0.45582,-0.10152,0.0055501,0.65691
