385.61,129.28,122.42,-0.62196,0.46975,-0.62651,0.0034038,0.77196
383.7,130.67,120.57,-0.71813,0.40104,-0.56873,0.003523,0.81133
381.33,131.67,119.03,-0.8034,0.31153,-0.50744,0.0036046,0.79745
378.89,132.54,117.53,-0.81418,0.29214,-0.50176,0.0038015,0.77028
376.45,133.42,116.02,-0.82066,0.35988,-0.44386,0.0037674,0.77138
373.99,134.68,114.88,-0.81246,0.50985,-0.28278,0.0036842,0.6177
371.63,136.45,114.34,-0.76536,0.62115,-0.16853,0.003876,0.61575
369.41,138.4,113.87,-0.75774,0.63039,-0.16866,0.0040978,0.58725
367.09,140.23,113.33,-0.81211,0.54203,-0.21606,0.004049,0.59466
364.56,141.64,112.58,-0.8599,0.45826,-0.22487,0.0038611,0.62176
361.93,142.97,111.99,-0.85559,0.48473,-0.18163,0.0037247,0.71143
359.43,144.55,111.49,-0.83201,0.53469,-0.14784,0.0039525,0.67302
356.95,146.18,111.1,-0.87899,0.46701,-0.096365,0.0038782,0.72165
354.2,147.33,110.91,-0.96175,0.24539,-0.12174,0.0034273,0.77375
351.27,147.62,110.38,-0.97065,0.068903,-0.23042,0.0035235,0.67525
348.39,147.74,109.53,-0.97335,0.061321,-0.22097,0.003355,0.56217
345.45,147.99,109.06,-0.99545,0.032388,-0.089662,0.003554,0.5444
342.45,147.93,109,-0.99248,-0.12099,0.018635,0.0037564,0.41355
339.55,147.27,109.17,-0.92182,-0.3699,0.11583,0.0038358,0.48394
337.03,145.76,109.68,-0.79623,-0.56278,0.22202,0.0039061,0.63867
334.8,143.92,110.49,-0.73901,-0.61407,0.27709,0.0040683,0.64803
332.6,142.07,111.34,-0.72619,-0.63928,0.25293,0.0040236,0.67748
330.45,140.09,112.01,-0.67199,-0.73443,0.095148,0.0042436,0.71588
328.62,137.73,111.91,-0.62072,-0.78073,-0.07193,0.0039334,0.81558
326.74,135.42,111.58,-0.69843,-0.71152,-0.07705,0.0034134,0.83128
324.46,133.49,111.45,-0.80654,-0.59004,-0.036739,0.0035216,0.8341
321.92,131.9,111.36,-0.88752,-0.45973,-0.030798,0.0031756,0.75531
319.16,130.74,111.26,-0.9504,-0.30572,-0.057254,0.0028909,0.77286
316.25,130.07,111.02,-0.96862,-0.18512,-0.16582,0.0024183,0.75676
313.38,129.64,110.28,-0.93059,-0.14057,-0.33799,0.0024706,0.70998
